TELEMETRY_ID,TIMESTAMP,NODE_ID,SCENARIO_NAME,VOLTAGE_KV,LOAD_MW,FREQUENCY_HZ,TEMPERATURE_F,STATUS,ALERT_CODE
TEL_006373,2021-02-14 11:15:00,SUB_SOU_28,HIGH_LOAD,335.68,418.71,60.085,92.3,WARNING,HIGH_LOAD
TEL_006374,2021-02-14 11:15:00,SUB_SOU_29,HIGH_LOAD,494.66,227.4,60.014,103.7,WARNING,HIGH_LOAD
TEL_006375,2021-02-14 11:15:00,SUB_SOU_30,HIGH_LOAD,222.37,356.37,60.05,99.1,WARNING,HIGH_LOAD
TEL_006376,2021-02-14 11:15:00,SUB_SOU_31,HIGH_LOAD,225.67,215.2,60.075,101.0,WARNING,HIGH_LOAD
TEL_006377,2021-02-14 11:15:00,SUB_SOU_32,HIGH_LOAD,68.05,141.64,60.075,97.4,WARNING,HIGH_LOAD
TEL_006378,2021-02-14 11:15:00,SUB_EAS_33,HIGH_LOAD,228.43,339.27,59.921,96.6,WARNING,HIGH_LOAD
TEL_006379,2021-02-14 11:15:00,SUB_EAS_34,HIGH_LOAD,496.25,169.24,59.905,94.2,WARNING,HIGH_LOAD
TEL_006380,2021-02-14 11:15:00,SUB_EAS_35,HIGH_LOAD,68.88,146.53,59.926,100.0,WARNING,HIGH_LOAD
TEL_006381,2021-02-14 11:15:00,SUB_EAS_36,HIGH_LOAD,67.14,231.38,59.906,94.1,WARNING,HIGH_LOAD
TEL_006382,2021-02-14 11:15:00,SUB_EAS_37,HIGH_LOAD,229.75,299.63,59.967,103.8,ACTIVE,
TEL_006383,2021-02-14 11:15:00,SUB_EAS_38,HIGH_LOAD,131.66,207.61,59.916,93.5,WARNING,HIGH_LOAD
TEL_006384,2021-02-14 11:15:00,SUB_WES_39,HIGH_LOAD,475.4,105.06,60.074,92.0,ACTIVE,
TEL_006385,2021-02-14 11:15:00,SUB_WES_40,HIGH_LOAD,136.06,111.68,60.03,97.2,ACTIVE,
TEL_006386,2021-02-14 11:15:00,SUB_WES_41,HIGH_LOAD,66.72,309.24,60.086,101.9,WARNING,HIGH_LOAD
TEL_006387,2021-02-14 11:15:00,SUB_WES_42,HIGH_LOAD,344.09,421.68,59.984,104.0,WARNING,HIGH_LOAD
TEL_006388,2021-02-14 11:15:00,SUB_WES_43,HIGH_LOAD,332.46,232.04,60.04,93.2,ACTIVE,
TEL_006389,2021-02-14 11:15:00,SUB_WES_44,HIGH_LOAD,493.8,161.18,59.991,104.9,WARNING,HIGH_LOAD
TEL_006390,2021-02-14 11:15:00,SUB_WES_45,HIGH_LOAD,478.33,333.48,60.022,104.5,WARNING,HIGH_LOAD
TEL_006391,2021-02-14 11:30:00,SUB_PER_01,HIGH_LOAD,67.55,320.97,59.924,104.4,ACTIVE,
TEL_006392,2021-02-14 11:30:00,SUB_PER_02,HIGH_LOAD,66.86,76.66,59.914,101.3,WARNING,HIGH_LOAD
TEL_006393,2021-02-14 11:30:00,SUB_PER_03,HIGH_LOAD,490.7,135.38,60.004,105.0,ACTIVE,
TEL_006394,2021-02-14 11:30:00,SUB_PER_04,HIGH_LOAD,135.03,444.12,60.085,104.6,WARNING,HIGH_LOAD
TEL_006395,2021-02-14 11:30:00,SUB_PER_05,HIGH_LOAD,228.56,179.34,59.995,103.5,ACTIVE,
TEL_006396,2021-02-14 11:30:00,SUB_PER_06,HIGH_LOAD,218.8,105.44,60.012,98.4,ACTIVE,
TEL_006397,2021-02-14 11:30:00,SUB_PERMIAN_07,HIGH_LOAD,335.57,86.89,60.098,102.1,ACTIVE,
TEL_006398,2021-02-14 11:30:00,SUB_PER_08,HIGH_LOAD,225.66,97.7,60.07,97.0,WARNING,HIGH_LOAD
TEL_006399,2021-02-14 11:30:00,SUB_GUL_09,HIGH_LOAD,65.91,369.77,59.939,97.1,ACTIVE,
TEL_006400,2021-02-14 11:30:00,SUB_GUL_10,HIGH_LOAD,229.33,436.42,59.91,97.8,WARNING,HIGH_LOAD
TEL_006401,2021-02-14 11:30:00,SUB_GUL_11,HIGH_LOAD,66.1,444.11,60.1,100.0,WARNING,HIGH_LOAD
TEL_006402,2021-02-14 11:30:00,SUB_GUL_12,HIGH_LOAD,342.06,304.27,59.982,97.9,WARNING,HIGH_LOAD
TEL_006403,2021-02-14 11:30:00,SUB_GUL_13,HIGH_LOAD,218.5,301.8,59.906,92.3,ACTIVE,
TEL_006404,2021-02-14 11:30:00,SUB_GUL_14,HIGH_LOAD,335.99,333.84,59.924,104.2,WARNING,HIGH_LOAD
TEL_006405,2021-02-14 11:30:00,SUB_PAN_15,HIGH_LOAD,136.29,271.34,60.019,92.7,ACTIVE,
TEL_006406,2021-02-14 11:30:00,SUB_PAN_16,HIGH_LOAD,222.22,300.18,59.947,90.6,WARNING,HIGH_LOAD
TEL_006407,2021-02-14 11:30:00,SUB_PAN_17,HIGH_LOAD,333.41,102.32,60.025,101.7,WARNING,HIGH_LOAD
TEL_006408,2021-02-14 11:30:00,SUB_PAN_18,HIGH_LOAD,344.07,307.46,60.058,95.4,ACTIVE,
TEL_006409,2021-02-14 11:30:00,SUB_PAN_19,HIGH_LOAD,330.64,74.84,60.005,104.0,ACTIVE,
TEL_006410,2021-02-14 11:30:00,SUB_PAN_20,HIGH_LOAD,223.49,83.48,60.088,99.1,ACTIVE,
TEL_006411,2021-02-14 11:30:00,SUB_NOR_21,HIGH_LOAD,218.64,263.69,59.924,101.0,WARNING,HIGH_LOAD
TEL_006412,2021-02-14 11:30:00,SUB_NOR_22,HIGH_LOAD,65.63,150.85,59.985,99.4,WARNING,HIGH_LOAD
TEL_006413,2021-02-14 11:30:00,SUB_NOR_23,HIGH_LOAD,487.89,325.92,60.037,94.9,WARNING,HIGH_LOAD
TEL_006414,2021-02-14 11:30:00,SUB_NOR_24,HIGH_LOAD,137.94,198.59,59.919,98.6,WARNING,HIGH_LOAD
TEL_006415,2021-02-14 11:30:00,SUB_NOR_25,HIGH_LOAD,482.42,207.23,60.08,96.6,WARNING,HIGH_LOAD
TEL_006416,2021-02-14 11:30:00,SUB_NOR_26,HIGH_LOAD,225.65,222.02,59.936,91.9,WARNING,HIGH_LOAD
TEL_006417,2021-02-14 11:30:00,SUB_SOU_27,HIGH_LOAD,333.6,230.0,60.053,91.9,WARNING,HIGH_LOAD
TEL_006418,2021-02-14 11:30:00,SUB_SOU_28,HIGH_LOAD,333.07,132.92,60.011,93.4,WARNING,HIGH_LOAD
TEL_006419,2021-02-14 11:30:00,SUB_SOU_29,HIGH_LOAD,483.1,317.1,59.952,104.3,ACTIVE,
TEL_006420,2021-02-14 11:30:00,SUB_SOU_30,HIGH_LOAD,219.72,234.99,59.939,93.9,WARNING,HIGH_LOAD
TEL_006421,2021-02-14 11:30:00,SUB_SOU_31,HIGH_LOAD,228.5,193.09,59.921,103.6,WARNING,HIGH_LOAD
TEL_006422,2021-02-14 11:30:00,SUB_SOU_32,HIGH_LOAD,68.73,372.6,59.99,103.3,WARNING,HIGH_LOAD
TEL_006423,2021-02-14 11:30:00,SUB_EAS_33,HIGH_LOAD,223.58,458.21,60.075,98.4,WARNING,HIGH_LOAD
TEL_006424,2021-02-14 11:30:00,SUB_EAS_34,HIGH_LOAD,487.77,240.07,60.08,104.0,WARNING,HIGH_LOAD
TEL_006425,2021-02-14 11:30:00,SUB_EAS_35,HIGH_LOAD,67.39,411.16,60.092,99.3,WARNING,HIGH_LOAD
TEL_006426,2021-02-14 11:30:00,SUB_EAS_36,HIGH_LOAD,66.91,110.36,60.028,96.6,WARNING,HIGH_LOAD
TEL_006427,2021-02-14 11:30:00,SUB_EAS_37,HIGH_LOAD,221.83,391.06,59.947,96.7,ACTIVE,
TEL_006428,2021-02-14 11:30:00,SUB_EAS_38,HIGH_LOAD,134.81,305.36,59.995,93.2,WARNING,HIGH_LOAD
TEL_006429,2021-02-14 11:30:00,SUB_WES_39,HIGH_LOAD,479.0,100.31,59.922,103.2,WARNING,HIGH_LOAD
TEL_006430,2021-02-14 11:30:00,SUB_WES_40,HIGH_LOAD,133.56,352.94,59.929,97.8,WARNING,HIGH_LOAD
TEL_006431,2021-02-14 11:30:00,SUB_WES_41,HIGH_LOAD,68.94,436.44,59.903,96.6,WARNING,HIGH_LOAD
TEL_006432,2021-02-14 11:30:00,SUB_WES_42,HIGH_LOAD,332.8,231.3,59.978,98.8,WARNING,HIGH_LOAD
TEL_006433,2021-02-14 11:30:00,SUB_WES_43,HIGH_LOAD,336.53,96.18,60.016,95.9,WARNING,HIGH_LOAD
TEL_006434,2021-02-14 11:30:00,SUB_WES_44,HIGH_LOAD,497.5,465.65,59.91,92.1,WARNING,HIGH_LOAD
TEL_006435,2021-02-14 11:30:00,SUB_WES_45,HIGH_LOAD,494.44,464.78,60.09,100.0,WARNING,HIGH_LOAD
TEL_006436,2021-02-14 11:45:00,SUB_PER_01,HIGH_LOAD,68.84,142.64,59.924,101.6,WARNING,HIGH_LOAD
TEL_006437,2021-02-14 11:45:00,SUB_PER_02,HIGH_LOAD,68.62,225.27,59.931,104.8,WARNING,HIGH_LOAD
TEL_006438,2021-02-14 11:45:00,SUB_PER_03,HIGH_LOAD,475.67,172.27,60.001,96.9,WARNING,HIGH_LOAD
TEL_006439,2021-02-14 11:45:00,SUB_PER_04,HIGH_LOAD,136.53,258.94,60.041,93.5,ACTIVE,
TEL_006440,2021-02-14 11:45:00,SUB_PER_05,HIGH_LOAD,227.42,134.92,60.008,90.1,WARNING,HIGH_LOAD
TEL_006441,2021-02-14 11:45:00,SUB_PER_06,HIGH_LOAD,218.51,360.74,60.062,103.8,WARNING,HIGH_LOAD
TEL_006442,2021-02-14 11:45:00,SUB_PERMIAN_07,HIGH_LOAD,339.02,135.61,59.906,104.3,ACTIVE,
TEL_006443,2021-02-14 11:45:00,SUB_PER_08,HIGH_LOAD,221.59,425.97,60.064,104.6,WARNING,HIGH_LOAD
TEL_006444,2021-02-14 11:45:00,SUB_GUL_09,HIGH_LOAD,67.81,202.52,59.987,97.7,ACTIVE,
TEL_006445,2021-02-14 11:45:00,SUB_GUL_10,HIGH_LOAD,221.57,445.11,60.072,99.0,WARNING,HIGH_LOAD
TEL_006446,2021-02-14 11:45:00,SUB_GUL_11,HIGH_LOAD,68.32,411.62,60.0,90.4,WARNING,HIGH_LOAD
TEL_006447,2021-02-14 11:45:00,SUB_GUL_12,HIGH_LOAD,328.51,88.25,59.92,104.1,WARNING,HIGH_LOAD
TEL_006448,2021-02-14 11:45:00,SUB_GUL_13,HIGH_LOAD,221.26,186.61,59.91,90.5,WARNING,HIGH_LOAD
TEL_006449,2021-02-14 11:45:00,SUB_GUL_14,HIGH_LOAD,337.95,181.42,60.098,99.9,WARNING,HIGH_LOAD
TEL_006450,2021-02-14 11:45:00,SUB_PAN_15,HIGH_LOAD,133.06,386.54,60.032,96.6,WARNING,HIGH_LOAD
TEL_006451,2021-02-14 11:45:00,SUB_PAN_16,HIGH_LOAD,228.25,295.95,60.041,97.6,WARNING,HIGH_LOAD
TEL_006452,2021-02-14 11:45:00,SUB_PAN_17,HIGH_LOAD,342.84,250.2,60.042,103.4,WARNING,HIGH_LOAD
TEL_006453,2021-02-14 11:45:00,SUB_PAN_18,HIGH_LOAD,342.11,380.43,59.975,93.8,WARNING,HIGH_LOAD
TEL_006454,2021-02-14 11:45:00,SUB_PAN_19,HIGH_LOAD,335.15,255.57,60.008,94.4,WARNING,HIGH_LOAD
TEL_006455,2021-02-14 11:45:00,SUB_PAN_20,HIGH_LOAD,219.27,236.26,60.076,97.6,ACTIVE,
TEL_006456,2021-02-14 11:45:00,SUB_NOR_21,HIGH_LOAD,221.38,314.08,60.0,99.1,WARNING,HIGH_LOAD
TEL_006457,2021-02-14 11:45:00,SUB_NOR_22,HIGH_LOAD,66.26,128.49,59.916,98.6,ACTIVE,
TEL_006458,2021-02-14 11:45:00,SUB_NOR_23,HIGH_LOAD,480.12,123.26,60.067,103.0,ACTIVE,
TEL_006459,2021-02-14 11:45:00,SUB_NOR_24,HIGH_LOAD,136.9,285.22,60.013,91.8,WARNING,HIGH_LOAD
TEL_006460,2021-02-14 11:45:00,SUB_NOR_25,HIGH_LOAD,486.53,86.54,60.094,93.2,WARNING,HIGH_LOAD
TEL_006461,2021-02-14 11:45:00,SUB_NOR_26,HIGH_LOAD,218.58,326.52,59.952,104.2,WARNING,HIGH_LOAD
TEL_006462,2021-02-14 11:45:00,SUB_SOU_27,HIGH_LOAD,334.99,386.61,59.973,97.2,WARNING,HIGH_LOAD
TEL_006463,2021-02-14 11:45:00,SUB_SOU_28,HIGH_LOAD,332.34,390.56,60.039,97.0,WARNING,HIGH_LOAD
TEL_006464,2021-02-14 11:45:00,SUB_SOU_29,HIGH_LOAD,482.42,210.44,59.946,98.8,WARNING,HIGH_LOAD
TEL_006465,2021-02-14 11:45:00,SUB_SOU_30,HIGH_LOAD,219.64,107.1,59.974,101.1,WARNING,HIGH_LOAD
TEL_006466,2021-02-14 11:45:00,SUB_SOU_31,HIGH_LOAD,224.15,327.53,59.99,100.0,WARNING,HIGH_LOAD
TEL_006467,2021-02-14 11:45:00,SUB_SOU_32,HIGH_LOAD,68.77,391.87,59.977,100.8,WARNING,HIGH_LOAD
TEL_006468,2021-02-14 11:45:00,SUB_EAS_33,HIGH_LOAD,224.03,376.3,59.925,98.4,WARNING,HIGH_LOAD
TEL_006469,2021-02-14 11:45:00,SUB_EAS_34,HIGH_LOAD,493.43,245.5,60.017,99.6,WARNING,HIGH_LOAD
TEL_006470,2021-02-14 11:45:00,SUB_EAS_35,HIGH_LOAD,68.59,201.53,59.973,91.1,WARNING,HIGH_LOAD
TEL_006471,2021-02-14 11:45:00,SUB_EAS_36,HIGH_LOAD,67.7,177.43,60.019,97.9,WARNING,HIGH_LOAD
TEL_006472,2021-02-14 11:45:00,SUB_EAS_37,HIGH_LOAD,229.95,252.53,59.955,94.5,WARNING,HIGH_LOAD
TEL_006473,2021-02-14 11:45:00,SUB_EAS_38,HIGH_LOAD,134.07,138.04,60.038,98.3,WARNING,HIGH_LOAD
TEL_006474,2021-02-14 11:45:00,SUB_WES_39,HIGH_LOAD,490.18,227.0,60.057,98.0,WARNING,HIGH_LOAD
TEL_006475,2021-02-14 11:45:00,SUB_WES_40,HIGH_LOAD,134.73,165.9,59.912,94.1,WARNING,HIGH_LOAD
TEL_006476,2021-02-14 11:45:00,SUB_WES_41,HIGH_LOAD,66.03,356.26,59.94,104.4,WARNING,HIGH_LOAD
TEL_006477,2021-02-14 11:45:00,SUB_WES_42,HIGH_LOAD,330.55,92.6,59.911,93.9,WARNING,HIGH_LOAD
TEL_006478,2021-02-14 11:45:00,SUB_WES_43,HIGH_LOAD,339.76,115.58,59.948,102.3,WARNING,HIGH_LOAD
TEL_006479,2021-02-14 11:45:00,SUB_WES_44,HIGH_LOAD,497.42,340.07,60.074,91.7,ACTIVE,
TEL_006480,2021-02-14 11:45:00,SUB_WES_45,HIGH_LOAD,475.54,162.7,59.965,97.5,WARNING,HIGH_LOAD
TEL_006481,2021-02-14 12:00:00,SUB_PER_01,HIGH_LOAD,66.65,242.23,59.931,94.3,ACTIVE,
TEL_006482,2021-02-14 12:00:00,SUB_PER_02,HIGH_LOAD,66.74,204.92,59.991,96.2,ACTIVE,
TEL_006483,2021-02-14 12:00:00,SUB_PER_03,HIGH_LOAD,486.37,179.61,59.915,93.2,WARNING,HIGH_LOAD
TEL_006484,2021-02-14 12:00:00,SUB_PER_04,HIGH_LOAD,135.05,239.0,59.991,99.8,WARNING,HIGH_LOAD
TEL_006485,2021-02-14 12:00:00,SUB_PER_05,HIGH_LOAD,226.05,393.46,60.091,104.5,ACTIVE,
TEL_006486,2021-02-14 12:00:00,SUB_PER_06,HIGH_LOAD,223.47,435.25,59.941,99.9,WARNING,HIGH_LOAD
TEL_006487,2021-02-14 12:00:00,SUB_PERMIAN_07,HIGH_LOAD,340.03,383.22,60.049,100.7,WARNING,HIGH_LOAD
TEL_006488,2021-02-14 12:00:00,SUB_PER_08,HIGH_LOAD,221.38,229.32,59.928,98.0,WARNING,HIGH_LOAD
TEL_006489,2021-02-14 12:00:00,SUB_GUL_09,HIGH_LOAD,66.89,375.92,60.023,91.8,ACTIVE,
TEL_006490,2021-02-14 12:00:00,SUB_GUL_10,HIGH_LOAD,219.77,302.82,59.926,101.0,WARNING,HIGH_LOAD
TEL_006491,2021-02-14 12:00:00,SUB_GUL_11,HIGH_LOAD,68.77,369.12,60.041,97.1,ACTIVE,
TEL_006492,2021-02-14 12:00:00,SUB_GUL_12,HIGH_LOAD,331.13,141.77,60.007,100.3,WARNING,HIGH_LOAD
TEL_006493,2021-02-14 12:00:00,SUB_GUL_13,HIGH_LOAD,224.54,118.81,60.093,91.8,WARNING,HIGH_LOAD
TEL_006494,2021-02-14 12:00:00,SUB_GUL_14,HIGH_LOAD,335.24,241.56,60.077,102.6,WARNING,HIGH_LOAD
TEL_006495,2021-02-14 12:00:00,SUB_PAN_15,HIGH_LOAD,136.71,80.87,60.086,99.8,ACTIVE,
TEL_006496,2021-02-14 12:00:00,SUB_PAN_16,HIGH_LOAD,227.85,388.73,60.057,90.9,WARNING,HIGH_LOAD
TEL_006497,2021-02-14 12:00:00,SUB_PAN_17,HIGH_LOAD,342.52,312.14,60.067,103.0,WARNING,HIGH_LOAD
TEL_006498,2021-02-14 12:00:00,SUB_PAN_18,HIGH_LOAD,344.23,139.27,59.926,91.5,WARNING,HIGH_LOAD
TEL_006499,2021-02-14 12:00:00,SUB_PAN_19,HIGH_LOAD,341.58,363.77,60.027,98.6,WARNING,HIGH_LOAD
TEL_006500,2021-02-14 12:00:00,SUB_PAN_20,HIGH_LOAD,226.91,388.73,60.063,102.4,WARNING,HIGH_LOAD
TEL_006501,2021-02-14 12:00:00,SUB_NOR_21,HIGH_LOAD,223.3,312.68,59.978,90.5,ACTIVE,
TEL_006502,2021-02-14 12:00:00,SUB_NOR_22,HIGH_LOAD,66.3,240.26,60.097,99.0,WARNING,HIGH_LOAD
TEL_006503,2021-02-14 12:00:00,SUB_NOR_23,HIGH_LOAD,488.05,191.6,59.977,101.0,ACTIVE,
TEL_006504,2021-02-14 12:00:00,SUB_NOR_24,HIGH_LOAD,135.75,173.57,59.947,94.1,ACTIVE,
TEL_006505,2021-02-14 12:00:00,SUB_NOR_25,HIGH_LOAD,482.85,333.77,60.005,98.9,WARNING,HIGH_LOAD
TEL_006506,2021-02-14 12:00:00,SUB_NOR_26,HIGH_LOAD,226.23,189.68,60.077,90.9,WARNING,HIGH_LOAD
TEL_006507,2021-02-14 12:00:00,SUB_SOU_27,HIGH_LOAD,331.02,288.85,59.956,90.7,WARNING,HIGH_LOAD
TEL_006508,2021-02-14 12:00:00,SUB_SOU_28,HIGH_LOAD,344.22,79.36,59.949,101.1,WARNING,HIGH_LOAD
TEL_006509,2021-02-14 12:00:00,SUB_SOU_29,HIGH_LOAD,476.35,141.66,60.013,104.1,WARNING,HIGH_LOAD
TEL_006510,2021-02-14 12:00:00,SUB_SOU_30,HIGH_LOAD,218.78,341.85,60.086,90.1,ACTIVE,
TEL_006511,2021-02-14 12:00:00,SUB_SOU_31,HIGH_LOAD,218.78,149.41,59.919,97.0,WARNING,HIGH_LOAD
TEL_006512,2021-02-14 12:00:00,SUB_SOU_32,HIGH_LOAD,66.36,264.77,60.088,100.3,ACTIVE,
TEL_006513,2021-02-14 12:00:00,SUB_EAS_33,HIGH_LOAD,228.5,118.72,59.998,99.6,WARNING,HIGH_LOAD
TEL_006514,2021-02-14 12:00:00,SUB_EAS_34,HIGH_LOAD,481.43,196.79,59.989,96.6,WARNING,HIGH_LOAD
TEL_006515,2021-02-14 12:00:00,SUB_EAS_35,HIGH_LOAD,66.33,235.88,59.921,98.4,ACTIVE,
TEL_006516,2021-02-14 12:00:00,SUB_EAS_36,HIGH_LOAD,65.89,262.71,59.921,96.1,WARNING,HIGH_LOAD
TEL_006517,2021-02-14 12:00:00,SUB_EAS_37,HIGH_LOAD,221.34,372.45,60.049,101.6,ACTIVE,
TEL_006518,2021-02-14 12:00:00,SUB_EAS_38,HIGH_LOAD,132.94,117.82,59.928,90.8,WARNING,HIGH_LOAD
TEL_006519,2021-02-14 12:00:00,SUB_WES_39,HIGH_LOAD,476.47,100.36,59.951,93.1,WARNING,HIGH_LOAD
TEL_006520,2021-02-14 12:00:00,SUB_WES_40,HIGH_LOAD,135.49,387.56,59.995,96.5,WARNING,HIGH_LOAD
TEL_006521,2021-02-14 12:00:00,SUB_WES_41,HIGH_LOAD,67.41,391.26,60.001,103.3,WARNING,HIGH_LOAD
TEL_006522,2021-02-14 12:00:00,SUB_WES_42,HIGH_LOAD,341.76,393.52,60.077,93.2,WARNING,HIGH_LOAD
TEL_006523,2021-02-14 12:00:00,SUB_WES_43,HIGH_LOAD,342.09,283.21,59.909,99.1,WARNING,HIGH_LOAD
TEL_006524,2021-02-14 12:00:00,SUB_WES_44,HIGH_LOAD,477.8,240.5,59.988,92.2,WARNING,HIGH_LOAD
TEL_006525,2021-02-14 12:00:00,SUB_WES_45,HIGH_LOAD,489.18,307.04,60.034,94.7,WARNING,HIGH_LOAD
TEL_006526,2021-02-14 12:15:00,SUB_PER_01,HIGH_LOAD,66.54,97.35,59.918,101.8,ACTIVE,
TEL_006527,2021-02-14 12:15:00,SUB_PER_02,HIGH_LOAD,66.2,385.8,60.041,102.5,ACTIVE,
TEL_006528,2021-02-14 12:15:00,SUB_PER_03,HIGH_LOAD,493.04,369.09,59.901,91.3,ACTIVE,
TEL_006529,2021-02-14 12:15:00,SUB_PER_04,HIGH_LOAD,132.83,168.8,59.978,103.1,WARNING,HIGH_LOAD
TEL_006530,2021-02-14 12:15:00,SUB_PER_05,HIGH_LOAD,220.92,165.18,60.062,101.7,ACTIVE,
TEL_006531,2021-02-14 12:15:00,SUB_PER_06,HIGH_LOAD,219.57,207.82,60.096,100.4,ACTIVE,
TEL_006532,2021-02-14 12:15:00,SUB_PERMIAN_07,HIGH_LOAD,338.64,326.49,60.084,92.3,WARNING,HIGH_LOAD
TEL_006533,2021-02-14 12:15:00,SUB_PER_08,HIGH_LOAD,223.08,419.66,59.992,94.8,WARNING,HIGH_LOAD
TEL_006534,2021-02-14 12:15:00,SUB_GUL_09,HIGH_LOAD,67.71,96.98,60.084,103.8,WARNING,HIGH_LOAD
TEL_006535,2021-02-14 12:15:00,SUB_GUL_10,HIGH_LOAD,224.05,171.07,59.938,103.7,ACTIVE,
TEL_006536,2021-02-14 12:15:00,SUB_GUL_11,HIGH_LOAD,66.3,309.97,60.08,98.8,ACTIVE,
TEL_006537,2021-02-14 12:15:00,SUB_GUL_12,HIGH_LOAD,331.4,344.65,60.046,95.1,WARNING,HIGH_LOAD
TEL_006538,2021-02-14 12:15:00,SUB_GUL_13,HIGH_LOAD,229.51,246.46,59.957,103.3,WARNING,HIGH_LOAD
TEL_006539,2021-02-14 12:15:00,SUB_GUL_14,HIGH_LOAD,334.88,205.63,59.962,98.3,WARNING,HIGH_LOAD
TEL_006540,2021-02-14 12:15:00,SUB_PAN_15,HIGH_LOAD,131.29,229.69,60.028,102.1,ACTIVE,
TEL_006541,2021-02-14 12:15:00,SUB_PAN_16,HIGH_LOAD,226.68,162.42,60.058,95.3,WARNING,HIGH_LOAD
TEL_006542,2021-02-14 12:15:00,SUB_PAN_17,HIGH_LOAD,334.88,374.48,60.064,94.3,WARNING,HIGH_LOAD
TEL_006543,2021-02-14 12:15:00,SUB_PAN_18,HIGH_LOAD,332.87,94.31,59.924,93.0,WARNING,HIGH_LOAD
TEL_006544,2021-02-14 12:15:00,SUB_PAN_19,HIGH_LOAD,331.27,204.0,60.064,101.3,WARNING,HIGH_LOAD
TEL_006545,2021-02-14 12:15:00,SUB_PAN_20,HIGH_LOAD,219.74,271.35,59.979,104.9,WARNING,HIGH_LOAD
TEL_006546,2021-02-14 12:15:00,SUB_NOR_21,HIGH_LOAD,222.63,337.84,60.016,95.4,WARNING,HIGH_LOAD
TEL_006547,2021-02-14 12:15:00,SUB_NOR_22,HIGH_LOAD,66.97,172.99,60.084,103.9,ACTIVE,
TEL_006548,2021-02-14 12:15:00,SUB_NOR_23,HIGH_LOAD,480.72,381.84,59.931,101.2,ACTIVE,
TEL_006549,2021-02-14 12:15:00,SUB_NOR_24,HIGH_LOAD,133.83,265.74,59.928,93.8,ACTIVE,
TEL_006550,2021-02-14 12:15:00,SUB_NOR_25,HIGH_LOAD,478.99,83.02,59.919,91.9,WARNING,HIGH_LOAD
TEL_006551,2021-02-14 12:15:00,SUB_NOR_26,HIGH_LOAD,222.56,183.36,60.068,99.5,WARNING,HIGH_LOAD
TEL_006552,2021-02-14 12:15:00,SUB_SOU_27,HIGH_LOAD,338.81,136.2,59.909,95.9,ACTIVE,
TEL_006553,2021-02-14 12:15:00,SUB_SOU_28,HIGH_LOAD,330.23,96.48,59.937,93.2,WARNING,HIGH_LOAD
TEL_006554,2021-02-14 12:15:00,SUB_SOU_29,HIGH_LOAD,476.16,346.11,59.931,101.9,ACTIVE,
TEL_006555,2021-02-14 12:15:00,SUB_SOU_30,HIGH_LOAD,220.14,257.82,59.972,101.7,ACTIVE,
TEL_006556,2021-02-14 12:15:00,SUB_SOU_31,HIGH_LOAD,222.08,381.37,59.931,92.9,WARNING,HIGH_LOAD
TEL_006557,2021-02-14 12:15:00,SUB_SOU_32,HIGH_LOAD,66.82,267.66,60.033,104.8,ACTIVE,
TEL_006558,2021-02-14 12:15:00,SUB_EAS_33,HIGH_LOAD,225.03,445.41,59.905,98.4,WARNING,HIGH_LOAD
TEL_006559,2021-02-14 12:15:00,SUB_EAS_34,HIGH_LOAD,491.92,377.04,59.94,102.1,WARNING,HIGH_LOAD
TEL_006560,2021-02-14 12:15:00,SUB_EAS_35,HIGH_LOAD,67.43,92.97,60.1,93.2,WARNING,HIGH_LOAD
TEL_006561,2021-02-14 12:15:00,SUB_EAS_36,HIGH_LOAD,67.27,177.54,59.91,99.4,WARNING,HIGH_LOAD
TEL_006562,2021-02-14 12:15:00,SUB_EAS_37,HIGH_LOAD,224.32,409.95,60.096,96.0,ACTIVE,
TEL_006563,2021-02-14 12:15:00,SUB_EAS_38,HIGH_LOAD,133.23,211.95,60.037,96.5,WARNING,HIGH_LOAD
TEL_006564,2021-02-14 12:15:00,SUB_WES_39,HIGH_LOAD,499.19,76.32,59.982,93.2,WARNING,HIGH_LOAD
TEL_006565,2021-02-14 12:15:00,SUB_WES_40,HIGH_LOAD,135.81,126.18,60.006,100.9,WARNING,HIGH_LOAD
TEL_006566,2021-02-14 12:15:00,SUB_WES_41,HIGH_LOAD,66.17,205.61,60.014,96.4,WARNING,HIGH_LOAD
TEL_006567,2021-02-14 12:15:00,SUB_WES_42,HIGH_LOAD,334.25,364.76,59.942,102.8,WARNING,HIGH_LOAD
TEL_006568,2021-02-14 12:15:00,SUB_WES_43,HIGH_LOAD,330.21,399.15,59.998,102.2,WARNING,HIGH_LOAD
TEL_006569,2021-02-14 12:15:00,SUB_WES_44,HIGH_LOAD,482.6,322.06,60.008,96.2,WARNING,HIGH_LOAD
TEL_006570,2021-02-14 12:15:00,SUB_WES_45,HIGH_LOAD,492.79,330.82,60.036,90.8,WARNING,HIGH_LOAD
TEL_006571,2021-02-14 12:30:00,SUB_PER_01,HIGH_LOAD,66.21,250.59,60.028,93.6,WARNING,HIGH_LOAD
TEL_006572,2021-02-14 12:30:00,SUB_PER_02,HIGH_LOAD,68.92,383.02,59.971,91.6,WARNING,HIGH_LOAD
TEL_006573,2021-02-14 12:30:00,SUB_PER_03,HIGH_LOAD,482.46,431.81,60.009,95.8,WARNING,HIGH_LOAD
